i_conformer,i_atom,charge
0,0,-0.121100007518797
0,1,0.156099992481203
0,2,-0.058200007518797
0,3,-0.163200007518797
0,4,-0.130000007518797
0,5,-0.147000007518797
0,6,-0.158200007518797
0,7,0.17929999248120299
0,8,-0.070700007518797
0,9,-0.067400007518797
0,10,-0.072700007518797
0,11,0.116099992481203
0,12,0.102099992481203
0,13,0.15409999248120299
0,14,-0.165400007518797
0,15,0.639099992481203
0,16,-0.5430000075187971
0,17,-0.453900007518797
0,18,-0.595800007518797
0,19,-0.42660000751879695
0,20,0.116699992481203
0,21,-0.44460000751879697
0,22,0.32989999248120305
0,23,0.104099992481203
0,24,0.159499992481203
0,25,0.093099992481203
0,26,0.120099992481203
0,27,-0.396600007518797
0,28,-0.130100007518797
0,29,-0.44060000751879697
0,30,0.32589999248120305
0,31,-0.095400007518797
0,32,0.125799992481203
0,33,0.082099992481203
0,34,0.121099992481203
0,35,-0.43760000751879696
0,36,-0.093100007518797
0,37,-0.593800007518797
0,38,-0.122100007518797
0,39,-0.600800007518797
0,40,-0.7406000075187971
0,41,0.153099992481203
0,42,0.153099992481203
0,43,-0.604800007518797
0,44,-0.205400007518797
0,45,0.5618999924812029
0,46,-0.5511000075187971
0,47,-0.096100007518797
0,48,-0.448600007518797
0,49,0.32989999248120305
0,50,-0.107400007518797
0,51,-0.075400007518797
0,52,0.160499992481203
0,53,0.151099992481203
0,54,-0.43360000751879696
0,55,-0.126100007518797
0,56,-0.7366000075187971
0,57,0.156599992481203
0,58,0.156599992481203
0,59,0.050699992481203
0,60,0.050699992481203
0,61,0.050699992481203
0,62,0.073699992481203
0,63,0.063199992481203
0,64,0.063199992481203
0,65,0.124999992481203
0,66,0.132999992481203
0,67,0.129999992481203
0,68,0.138999992481203
0,69,0.059699992481203
0,70,0.047699992481203
0,71,0.047199992481203
0,72,0.047199992481203
0,73,0.063699992481203
0,74,0.078699992481203
0,75,0.066699992481203
0,76,0.09569999248120299
0,77,0.09569999248120299
0,78,0.09569999248120299
0,79,0.415999992481203
0,80,0.041366992481203
0,81,0.041366992481203
0,82,0.041366992481203
0,83,0.092699992481203
0,84,0.062699992481203
0,85,0.089699992481203
0,86,0.069699992481203
0,87,0.081699992481203
0,88,0.052366992481202995
0,89,0.052366992481202995
0,90,0.052366992481202995
0,91,0.074699992481203
0,92,0.079199992481203
0,93,0.079199992481203
0,94,0.088699992481203
0,95,0.051699992481203
0,96,0.051032992481203
0,97,0.051032992481203
0,98,0.051032992481203
0,99,0.413999992481203
0,100,0.050032992481203
0,101,0.050032992481203
0,102,0.050032992481203
0,103,0.416999992481203
0,104,0.037366992481202996
0,105,0.037366992481202996
0,106,0.037366992481202996
0,107,0.037366992481202996
0,108,0.037366992481202996
0,109,0.037366992481202996
0,110,0.428999992481203
0,111,0.08119999248120299
0,112,0.08119999248120299
0,113,0.027199992481203
0,114,0.039699992481203
0,115,0.039699992481203
0,116,0.039699992481203
0,117,0.067699992481203
0,118,0.071199992481203
0,119,0.071199992481203
0,120,0.055199992481203
0,121,0.055199992481203
0,122,0.033699992481203
0,123,0.085699992481203
0,124,0.046032992481202996
0,125,0.046032992481202996
0,126,0.046032992481202996
0,127,0.031199992481203
0,128,0.031199992481203
0,129,0.031199992481203
0,130,0.031199992481203
0,131,0.031199992481203
0,132,0.031199992481203
1,0,-0.11604742857142858
1,1,0.15215257142857141
1,2,-0.06114742857142858
1,3,-0.1641474285714286
1,4,-0.1299474285714286
1,5,-0.1319474285714286
1,6,-0.18314742857142857
1,7,0.18535257142857142
1,8,-0.08564742857142858
1,9,-0.06934742857142859
1,10,-0.06264742857142859
1,11,0.17115257142857143
1,12,0.11515257142857141
1,13,0.1421525714285714
1,14,-0.16134742857142859
1,15,0.6531525714285714
1,16,-0.5589474285714287
1,17,-0.4348474285714286
1,18,-0.6057474285714286
1,19,-0.42054742857142857
1,20,0.09975257142857141
1,21,-0.4765474285714286
1,22,0.2969525714285714
1,23,0.09015257142857142
1,24,0.2005525714285714
1,25,0.12115257142857142
1,26,0.11515257142857141
1,27,-0.42054742857142857
1,28,-0.1300474285714286
1,29,-0.4135474285714286
1,30,0.3269525714285714
1,31,-0.13134742857142856
1,32,0.13585257142857143
1,33,0.09315257142857142
1,34,0.11715257142857141
1,35,-0.4495474285714286
1,36,-0.12404742857142859
1,37,-0.5957474285714286
1,38,-0.08804742857142858
1,39,-0.6067474285714286
1,40,-0.7215474285714286
1,41,0.15615257142857142
1,42,0.15615257142857142
1,43,-0.5927474285714286
1,44,-0.19634742857142856
1,45,0.5639525714285714
1,46,-0.5550474285714286
1,47,-0.09504742857142859
1,48,-0.4485474285714286
1,49,0.32995257142857143
1,50,-0.10834742857142858
1,51,-0.07834742857142858
1,52,0.16155257142857143
1,53,0.1481525714285714
1,54,-0.4285474285714286
1,55,-0.1260474285714286
1,56,-0.7355474285714286
1,57,0.15565257142857142
1,58,0.15565257142857142
1,59,0.048419571428571416
1,60,0.048419571428571416
1,61,0.048419571428571416
1,62,0.07575257142857142
1,63,0.06525257142857141
1,64,0.06525257142857141
1,65,0.12005257142857141
1,66,0.1260525714285714
1,67,0.15205257142857143
1,68,0.14105257142857142
1,69,0.048752571428571416
1,70,0.07775257142857142
1,71,0.05075257142857142
1,72,0.05075257142857142
1,73,0.08175257142857141
1,74,0.04375257142857142
1,75,0.047752571428571415
1,76,0.08675257142857142
1,77,0.09125257142857142
1,78,0.09125257142857142
1,79,0.4140525714285714
1,80,0.046419571428571414
1,81,0.046419571428571414
1,82,0.046419571428571414
1,83,0.08875257142857142
1,84,0.05175257142857142
1,85,0.08975257142857142
1,86,0.07875257142857142
1,87,0.08675257142857142
1,88,0.05375257142857141
1,89,0.05375257142857141
1,90,0.05375257142857141
1,91,0.046752571428571414
1,92,0.07525257142857142
1,93,0.07525257142857142
1,94,0.07875257142857142
1,95,0.09275257142857142
1,96,0.04541957142857141
1,97,0.04541957142857141
1,98,0.04541957142857141
1,99,0.4220525714285714
1,100,0.04941957142857142
1,101,0.04941957142857142
1,102,0.04941957142857142
1,103,0.4410525714285714
1,104,0.03641957142857141
1,105,0.03641957142857141
1,106,0.03641957142857141
1,107,0.03641957142857141
1,108,0.03641957142857141
1,109,0.03641957142857141
1,110,0.4190525714285714
1,111,0.07775257142857142
1,112,0.07775257142857142
1,113,0.027252571428571414
1,114,0.033085571428571416
1,115,0.033085571428571416
1,116,0.033085571428571416
1,117,0.07075257142857141
1,118,0.062252571428571414
1,119,0.062252571428571414
1,120,0.055752571428571415
1,121,0.055752571428571415
1,122,0.028752571428571416
1,123,0.08775257142857142
1,124,0.047419571428571415
1,125,0.047419571428571415
1,126,0.047419571428571415
1,127,0.031919571428571415
1,128,0.031919571428571415
1,129,0.031919571428571415
1,130,0.031919571428571415
1,131,0.031919571428571415
1,132,0.031919571428571415
2,0,-0.0970849248120301
2,1,0.1521150751879699
2,2,-0.08018492481203009
2,3,-0.15918492481203012
2,4,-0.13598492481203012
2,5,-0.1169849248120301
2,6,-0.16418492481203012
2,7,0.1793150751879699
2,8,-0.07968492481203009
2,9,-0.0713849248120301
2,10,-0.03768492481203009
2,11,0.1431150751879699
2,12,0.0831150751879699
2,13,0.16111507518796991
2,14,-0.1663849248120301
2,15,0.64711507518797
2,16,-0.5459849248120301
2,17,-0.45088492481203013
2,18,-0.59078492481203
2,19,-0.4325849248120301
2,20,0.10871507518796991
2,21,-0.4485849248120301
2,22,0.3059150751879699
2,23,0.09611507518796991
2,24,0.17651507518796988
2,25,0.12211507518796991
2,26,0.1161150751879699
2,27,-0.3995849248120301
2,28,-0.1220849248120301
2,29,-0.4445849248120301
2,30,0.3289150751879699
2,31,-0.13338492481203007
2,32,0.1728150751879699
2,33,0.0831150751879699
2,34,0.11011507518796991
2,35,-0.4315849248120301
2,36,-0.0960849248120301
2,37,-0.6057849248120301
2,38,-0.0940849248120301
2,39,-0.58878492481203
2,40,-0.7445849248120301
2,41,0.1536150751879699
2,42,0.1536150751879699
2,43,-0.60078492481203
2,44,-0.19838492481203007
2,45,0.5619150751879699
2,46,-0.5490849248120301
2,47,-0.0940849248120301
2,48,-0.4085849248120301
2,49,0.33591507518796987
2,50,-0.0983849248120301
2,51,-0.1123849248120301
2,52,0.15151507518796992
2,53,0.1591150751879699
2,54,-0.4485849248120301
2,55,-0.0820849248120301
2,56,-0.7345849248120301
2,57,0.1581150751879699
2,58,0.1581150751879699
2,59,0.04938207518796991
2,60,0.04938207518796991
2,61,0.04938207518796991
2,62,0.07371507518796991
2,63,0.0682150751879699
2,64,0.0682150751879699
2,65,0.1200150751879699
2,66,0.1230150751879699
2,67,0.1420150751879699
2,68,0.1300150751879699
2,69,0.06271507518796991
2,70,0.04271507518796991
2,71,0.053715075187969905
2,72,0.053715075187969905
2,73,0.045715075187969904
2,74,0.037715075187969904
2,75,0.0687150751879699
2,76,0.09271507518796991
2,77,0.0872150751879699
2,78,0.0872150751879699
2,79,0.4260150751879699
2,80,0.044382075187969904
2,81,0.044382075187969904
2,82,0.044382075187969904
2,83,0.07571507518796991
2,84,0.10571507518796991
2,85,0.04871507518796991
2,86,0.0837150751879699
2,87,0.0827150751879699
2,88,0.05204807518796991
2,89,0.05204807518796991
2,90,0.05204807518796991
2,91,0.07671507518796991
2,92,0.07621507518796991
2,93,0.07621507518796991
2,94,0.055715075187969906
2,95,0.06371507518796991
2,96,0.047382075187969906
2,97,0.047382075187969906
2,98,0.047382075187969906
2,99,0.41101507518796987
2,100,0.05204807518796991
2,101,0.05204807518796991
2,102,0.05204807518796991
2,103,0.4210150751879699
2,104,0.037548075187969904
2,105,0.037548075187969904
2,106,0.037548075187969904
2,107,0.037548075187969904
2,108,0.037548075187969904
2,109,0.037548075187969904
2,110,0.4050150751879699
2,111,0.09071507518796991
2,112,0.09071507518796991
2,113,0.012215075187969908
2,114,0.04304807518796991
2,115,0.04304807518796991
2,116,0.04304807518796991
2,117,0.03571507518796991
2,118,0.0647150751879699
2,119,0.0647150751879699
2,120,0.047215075187969906
2,121,0.047215075187969906
2,122,0.07271507518796991
2,123,0.031715075187969906
2,124,0.047048075187969905
2,125,0.047048075187969905
2,126,0.047048075187969905
2,127,0.032048075187969906
2,128,0.032048075187969906
2,129,0.032048075187969906
2,130,0.032048075187969906
2,131,0.032048075187969906
2,132,0.032048075187969906
3,0,-0.10008498496240602
3,1,0.151115015037594
3,2,-0.06818498496240602
3,3,-0.178184984962406
3,4,-0.11298498496240603
3,5,-0.13298498496240602
