i_conformer,i_atom,charge
0,0,0.11968331666666669
0,1,-0.4299166833333333
0,2,0.6020833166666667
0,3,-0.5400166833333333
0,4,0.07368331666666669
0,5,-0.03631668333333331
0,6,-0.28421668333333333
0,7,0.014983316666666692
0,8,-0.005316683333333308
0,9,-0.1156166833333333
0,10,-0.08401668333333331
0,11,-0.1390166833333333
0,12,-0.09801668333333331
0,13,-0.1340166833333333
0,14,0.6566833166666667
0,15,-0.5470166833333333
0,16,-0.43291668333333333
0,17,0.1403833166666667
0,18,-0.004316683333333308
0,19,-0.5479166833333333
0,20,0.6420833166666667
0,21,-0.5821166833333332
0,22,0.05268331666666669
0,23,-0.08241668333333331
0,24,-0.08841668333333332
0,25,0.0979833166666667
0,26,-0.4728166833333333
0,27,0.6800833166666668
0,28,-0.1671166833333333
0,29,-0.6171166833333332
0,30,0.6420833166666667
0,31,-0.6031166833333332
0,32,-0.5389166833333333
0,33,0.06035031666666669
0,34,0.06035031666666669
0,35,0.06035031666666669
0,36,0.10068331666666669
0,37,0.11268331666666669
0,38,0.11268331666666669
0,39,0.0931833166666667
0,40,0.0931833166666667
0,41,0.1499833166666667
0,42,0.1409833166666667
0,43,0.13898331666666672
0,44,0.1459833166666667
0,45,0.0776833166666667
0,46,0.0776833166666667
0,47,0.1266833166666667
0,48,0.3214833166666667
0,49,0.08468331666666669
0,50,0.06218331666666669
0,51,0.06218331666666669
0,52,0.05818331666666669
0,53,0.05818331666666669
0,54,0.04718331666666669
0,55,0.04718331666666669
0,56,0.06768331666666669
0,57,0.06768331666666669
0,58,0.06768331666666669
0,59,0.3324833166666667
1,0,0.12565001666666667
1,1,-0.44794998333333336
1,2,0.6230500166666667
1,3,-0.5050499833333333
1,4,0.06965001666666668
1,5,-0.06934998333333332
1,6,-0.2592499833333333
1,7,0.009950016666666674
1,8,-0.04234998333333332
1,9,-0.11464998333333332
1,10,-0.08504998333333333
1,11,-0.13104998333333334
1,12,-0.10604998333333332
1,13,-0.11704998333333333
1,14,0.6376500166666668
1,15,-0.5140499833333333
1,16,-0.43694998333333335
1,17,0.12035001666666667
1,18,0.021650016666666674
1,19,-0.5539499833333332
1,20,0.6630500166666667
1,21,-0.6181499833333333
1,22,0.039650016666666676
1,23,-0.08844998333333333
