i_conformer,i_atom,charge
0,0,-0.10339997058823529
0,1,-0.07739997058823528
0,2,-0.15939997058823527
0,3,0.6551000294117647
0,4,-0.6110999705882353
0,5,-0.5698999705882353
0,6,0.027700029411764714
0,7,-0.11009997058823529
0,8,0.6431000294117647
0,9,-0.6050999705882353
0,10,-0.4687999705882353
0,11,0.013000029411764712
0,12,0.6421000294117647
0,13,-0.5940999705882353
0,14,-0.5748999705882353
0,15,0.03170002941176471
0,16,-0.04709997058823529
0,17,-0.09029997058823529
0,18,-0.11849997058823528
0,19,-0.12649997058823528
0,20,-0.12499997058823528
0,21,-0.11849997058823528
0,22,-0.12649997058823528
0,23,0.6491000294117647
0,24,-0.5880999705882353
0,25,-0.5738999705882353
0,26,0.11870002941176472
0,27,-0.09609997058823529
0,28,0.08600002941176471
0,29,-0.07769997058823529
0,30,-0.09259997058823528
0,31,-0.09259997058823528
0,32,0.04070002941176471
0,33,0.04070002941176471
0,34,0.05020002941176471
0,35,0.05020002941176471
0,36,0.09520002941176472
0,37,0.09520002941176472
0,38,0.3115000294117647
0,39,0.10470002941176472
0,40,0.05470002941176471
0,41,0.05470002941176471
0,42,0.05470002941176471
0,43,0.10220002941176472
0,44,0.10220002941176472
0,45,0.3135000294117647
0,46,0.12870002941176473
0,47,0.05520002941176471
0,48,0.05520002941176471
0,49,0.13350002941176473
0,50,0.13300002941176473
0,51,0.13200002941176472
0,52,0.13350002941176473
0,53,0.13300002941176473
0,54,0.3025000294117647
0,55,0.04070002941176471
0,56,0.05370002941176471
0,57,0.05370002941176471
0,58,0.05370002941176471
0,59,0.06070002941176471
0,60,0.06070002941176471
0,61,0.05270002941176471
0,62,0.03803302941176471
0,63,0.03803302941176471
0,64,0.03803302941176471
0,65,0.03803302941176471
0,66,0.03803302941176471
0,67,0.03803302941176471
1,0,-0.0953559117647059
1,1,-0.0663559117647059
1,2,-0.1563559117647059
1,3,0.6641440882352941
1,4,-0.6210559117647059
1,5,-0.5678559117647058
1,6,0.04974408823529411
1,7,-0.1020559117647059
1,8,0.6281440882352941
1,9,-0.6270559117647059
1,10,-0.45975591176470587
1,11,0.022044088235294104
1,12,0.6371440882352941
1,13,-0.6340559117647059
1,14,-0.5578559117647058
1,15,0.04274408823529411
1,16,-0.03305591176470589
1,17,-0.0982559117647059
1,18,-0.1199559117647059
1,19,-0.1319559117647059
1,20,-0.12595591176470589
1,21,-0.1199559117647059
1,22,-0.1319559117647059
1,23,0.6371440882352941
1,24,-0.6330559117647059
1,25,-0.5628559117647058
1,26,0.0927440882352941
1,27,-0.1110559117647059
1,28,0.0780440882352941
1,29,-0.0836559117647059
1,30,-0.0945559117647059
1,31,-0.0945559117647059
1,32,0.05574408823529411
1,33,0.05574408823529411
1,34,0.053744088235294106
1,35,0.053744088235294106
1,36,0.07924408823529411
1,37,0.07924408823529411
1,38,0.3215440882352941
1,39,0.1027440882352941
1,40,0.05507708823529411
1,41,0.05507708823529411
1,42,0.05507708823529411
1,43,0.0897440882352941
1,44,0.0897440882352941
1,45,0.3525440882352941
1,46,0.0867440882352941
1,47,0.0677440882352941
1,48,0.0677440882352941
1,49,0.1450440882352941
1,50,0.13104408823529412
1,51,0.12904408823529412
1,52,0.1450440882352941
1,53,0.13104408823529412
1,54,0.33354408823529413
1,55,0.0827440882352941
1,56,0.04241108823529411
1,57,0.04241108823529411
1,58,0.04241108823529411
1,59,0.0742440882352941
1,60,0.0742440882352941
1,61,0.05774408823529411
1,62,0.037411088235294106
1,63,0.037411088235294106
1,64,0.037411088235294106
1,65,0.037411088235294106
1,66,0.037411088235294106
1,67,0.037411088235294106
2,0,-0.09242942647058823
2,1,-0.08742942647058824
2,2,-0.15742942647058825
2,3,0.6630705735294118
2,4,-0.6091294264705882
2,5,-0.5689294264705882
2,6,0.06667057352941176
2,7,-0.10712942647058823
2,8,0.6250705735294118
2,9,-0.6501294264705882
2,10,-0.4458294264705882
2,11,0.008970573529411762
2,12,0.6450705735294118
2,13,-0.6011294264705882
2,14,-0.5669294264705882
2,15,0.06267057352941177
2,16,-0.04912942647058824
2,17,-0.08132942647058823
2,18,-0.12652942647058824
2,19,-0.13152942647058824
2,20,-0.13102942647058824
2,21,-0.12652942647058824
2,22,-0.13152942647058824
2,23,0.6390705735294118
2,24,-0.5921294264705882
2,25,-0.5739294264705882
2,26,0.09567057352941176
2,27,-0.11612942647058823
2,28,0.07997057352941177
2,29,-0.08572942647058823
2,30,-0.09712942647058824
2,31,-0.09712942647058824
2,32,0.04317057352941176
2,33,0.04317057352941176
2,34,0.06167057352941176
2,35,0.06167057352941176
2,36,0.07817057352941177
2,37,0.07817057352941177
2,38,0.31447057352941177
2,39,0.07967057352941176
2,40,0.06233757352941176
2,41,0.06233757352941176
2,42,0.06233757352941176
2,43,0.08967057352941177
2,44,0.08967057352941177
2,45,0.3384705735294118
2,46,0.06367057352941177
2,47,0.08967057352941177
2,48,0.08967057352941177
2,49,0.13747057352941178
2,50,0.12997057352941177
2,51,0.12997057352941177
2,52,0.13747057352941178
2,53,0.12997057352941177
2,54,0.30347057352941176
2,55,0.09367057352941177
2,56,0.04267057352941176
2,57,0.04267057352941176
2,58,0.04267057352941176
2,59,0.07217057352941177
2,60,0.07217057352941177
2,61,0.05367057352941176
2,62,0.04067057352941176
2,63,0.04067057352941176
2,64,0.04067057352941176
2,65,0.04067057352941176
2,66,0.04067057352941176
2,67,0.04067057352941176
3,0,-0.09945880882352943
3,1,-0.07545880882352943
3,2,-0.14845880882352944
3,3,0.6610411911764705
3,4,-0.6201588088235295
3,5,-0.5489588088235295
3,6,0.03364119117647056
3,7,-0.10215880882352943
3,8,0.6340411911764705
3,9,-0.6101588088235295
3,10,-0.47185880882352943
3,11,0.017941191176470563
3,12,0.6340411911764705
3,13,-0.6011588088235295
3,14,-0.5579588088235294
3,15,0.04464119117647056
3,16,-0.04915880882352944
3,17,-0.08835880882352944
3,18,-0.12205880882352943
3,19,-0.13105880882352944
3,20,-0.13005880882352944
3,21,-0.12205880882352943
3,22,-0.13105880882352944
3,23,0.6450411911764705
3,24,-0.6311588088235295
3,25,-0.5469588088235295
3,26,0.09664119117647056
3,27,-0.10415880882352943
3,28,0.09094119117647056
3,29,-0.08275880882352943
3,30,-0.09365880882352944
