i_conformer,i_atom,charge
0,0,-0.5729925074626866
0,1,0.6391074925373134
0,2,-0.4118925074626866
0,3,0.11310749253731342
0,4,-0.08639250746268659
0,5,-0.09309250746268659
0,6,0.12480749253731341
0,7,-0.5957925074626866
0,8,-0.09009250746268659
0,9,0.11310749253731342
0,10,-0.6007925074626866
0,11,-0.08599250746268658
0,12,0.37230749253731343
0,13,-0.4271925074626866
0,14,-0.21829250746268658
0,15,0.3322074925373134
0,16,-0.4415925074626866
0,17,0.09340749253731341
0,18,0.12540749253731343
0,19,-0.43059250746268657
0,20,0.10570749253731342
0,21,-0.12199250746268658
0,22,-0.08509250746268658
0,23,-0.10939250746268658
0,24,0.14380749253731342
0,25,-0.6187925074626867
0,26,-0.1380925074626866
0,27,0.1561074925373134
0,28,-0.4455925074626866
0,29,0.3019074925373134
0,30,-0.42359250746268656
0,31,0.15010749253731343
0,32,-0.11709250746268658
0,33,-0.11139250746268659
0,34,0.16950749253731343
0,35,-0.7325925074626867
0,36,0.15060749253731343
0,37,0.15060749253731343
0,38,0.06710749253731342
0,39,-0.5957925074626866
0,40,-0.04569250746268659
0,41,0.1561074925373134
0,42,-0.42659250746268657
0,43,0.32590749253731344
0,44,-0.4375925074626866
0,45,0.10910749253731342
0,46,0.08810749253731341
0,47,-0.5787925074626866
0,48,0.17080749253731342
0,49,-0.4005925074626866
0,50,0.12070749253731342
0,51,-0.09539250746268658
0,52,-0.12709250746268658
0,53,-0.10409250746268658
0,54,-0.1336925074626866
0,55,-0.09909250746268658
0,56,-0.08809250746268658
0,57,-0.08809250746268658
0,58,0.07270749253731341
0,59,0.06970749253731341
0,60,0.06970749253731341
0,61,0.03537449253731341
0,62,0.03537449253731341
0,63,0.03537449253731341
0,64,0.4230074925373134
0,65,0.052374492537313404
0,66,0.052374492537313404
0,67,0.052374492537313404
0,68,0.04870749253731341
0,69,0.4220074925373134
0,70,0.061707492537313405
0,71,0.07870749253731342
0,72,0.07870749253731342
0,73,0.044707492537313404
0,74,0.044707492537313404
0,75,0.0602074925373134
0,76,0.0602074925373134
0,77,0.04104049253731341
0,78,0.04104049253731341
0,79,0.04104049253731341
0,80,0.052707492537313404
0,81,0.04404049253731341
0,82,0.04404049253731341
0,83,0.04404049253731341
0,84,0.05820749253731341
0,85,0.05820749253731341
0,86,0.4110074925373134
0,87,0.05770749253731341
0,88,0.05770749253731341
0,89,0.05770749253731341
0,90,0.05770749253731341
0,91,0.11670749253731341
0,92,0.05770749253731341
0,93,0.046040492537313404
0,94,0.046040492537313404
0,95,0.046040492537313404
0,96,0.07170749253731341
0,97,0.07170749253731341
0,98,0.05970749253731341
0,99,0.03554049253731341
0,100,0.03554049253731341
0,101,0.03554049253731341
0,102,0.03554049253731341
0,103,0.03554049253731341
0,104,0.03554049253731341
0,105,0.08470749253731341
0,106,0.40600749253731344
0,107,0.05970749253731341
0,108,0.07370749253731342
0,109,0.06770749253731341
0,110,0.06970749253731341
0,111,0.04170749253731341
0,112,0.39800749253731343
0,113,0.03504049253731341
0,114,0.03504049253731341
0,115,0.03504049253731341
0,116,0.08320749253731341
0,117,0.08320749253731341
0,118,0.04937449253731341
0,119,0.04937449253731341
0,120,0.04937449253731341
0,121,0.04937449253731341
0,122,0.04937449253731341
0,123,0.04937449253731341
0,124,0.08170749253731341
0,125,0.054707492537313406
0,126,0.054707492537313406
0,127,0.054707492537313406
0,128,0.047040492537313405
0,129,0.047040492537313405
0,130,0.047040492537313405
0,131,0.05004049253731341
0,132,0.05004049253731341
0,133,0.05004049253731341
1,0,-0.5780000149253731
1,1,0.6620999850746269
1,2,-0.4319000149253731
1,3,0.10409998507462688
1,4,-0.10040001492537312
1,5,-0.08810001492537312
1,6,0.14579998507462688
1,7,-0.5878000149253731
1,8,-0.12810001492537312
1,9,0.16709998507462687
1,10,-0.6098000149253732
1,11,-0.11400001492537312
