i_conformer,i_atom,charge
0,0,-0.5061081707317073
0,1,0.5810918292682926
0,2,-0.17670817073170733
0,3,0.13409182926829266
0,4,-0.38160817073170733
0,5,0.30589182926829267
0,6,-0.44460817073170733
0,7,0.15309182926829268
0,8,-0.14340817073170734
0,9,0.15449182926829266
0,10,-0.7366081707317074
0,11,0.15459182926829265
0,12,0.15459182926829265
0,13,0.12709182926829266
0,14,-0.5698081707317073
0,15,-0.09410817073170734
0,16,0.18179182926829265
0,17,-0.41560817073170736
0,18,0.09969182926829266
0,19,-0.08310817073170733
0,20,-0.10940817073170733
0,21,-0.14270817073170733
0,22,0.5650918292682927
0,23,-0.5481081707317074
0,24,-0.15470817073170734
0,25,-0.09310817073170734
0,26,0.06069182926829267
0,27,-0.4478081707317073
0,28,0.8025918292682926
0,29,-0.5995081707317074
0,30,-0.3939081707317073
0,31,0.14479182926829268
0,32,-0.09810817073170734
0,33,0.14609182926829267
0,34,-0.43590817073170735
0,35,0.6450918292682927
0,36,-0.5290081707317074
0,37,-0.21570817073170734
0,38,-0.09110817073170734
0,39,-0.09240817073170733
0,40,-0.08910817073170733
0,41,0.08899182926829266
0,42,-0.08740817073170734
0,43,-0.11340817073170734
0,44,0.03829182926829267
0,45,-0.20290817073170733
0,46,-0.23060817073170733
0,47,0.34679182926829266
0,48,-0.6580081707317074
0,49,0.3903918292682927
0,50,-0.20980817073170732
0,51,-0.09800817073170734
0,52,-0.24730817073170733
0,53,0.38719182926829265
0,54,-0.6680081707317074
0,55,0.4171918292682927
0,56,-0.09810817073170734
0,57,-0.10910817073170734
0,58,0.08669182926829266
0,59,0.06469182926829266
0,60,0.02969182926829267
0,61,0.03269182926829267
0,62,0.06269182926829267
0,63,0.06269182926829267
0,64,0.04969182926829267
0,65,0.03635882926829267
0,66,0.03635882926829267
0,67,0.03635882926829267
0,68,0.03635882926829267
0,69,0.03635882926829267
0,70,0.03635882926829267
0,71,0.10669182926829267
0,72,0.4019918292682927
0,73,0.04869182926829267
0,74,0.04869182926829267
0,75,0.04869182926829267
0,76,0.03935882926829267
0,77,0.03935882926829267
0,78,0.03935882926829267
0,79,0.058358829268292674
0,80,0.058358829268292674
0,81,0.058358829268292674
0,82,0.05819182926829267
0,83,0.05819182926829267
0,84,0.08769182926829266
0,85,0.08869182926829267
0,86,0.04969182926829267
0,87,0.04969182926829267
0,88,0.04969182926829267
0,89,0.07769182926829267
0,90,0.06135882926829267
0,91,0.06135882926829267
0,92,0.06135882926829267
0,93,0.08469182926829266
0,94,0.11069182926829267
0,95,0.05569182926829267
0,96,0.05569182926829267
0,97,0.05569182926829267
0,98,0.059691829268292675
0,99,0.059691829268292675
0,100,0.04202482926829267
0,101,0.04202482926829267
0,102,0.04202482926829267
0,103,0.05569182926829267
0,104,0.05569182926829267
0,105,0.05419182926829267
0,106,0.05419182926829267
0,107,0.07419182926829267
0,108,0.07419182926829267
0,109,0.06419182926829266
0,110,0.06419182926829266
0,111,0.17899182926829266
0,112,0.06009182926829267
0,113,0.13199182926829267
0,114,0.13999182926829268
0,115,0.019091829268292667
0,116,0.04209182926829267
0,117,0.04769182926829267
0,118,0.04769182926829267
0,119,0.04769182926829267
0,120,0.05235882926829267
0,121,0.05235882926829267
0,122,0.05235882926829267
1,0,-0.504075650406504
1,1,0.5901243495934959
1,2,-0.16567565040650406
1,3,0.14712434959349593
1,4,-0.44857565040650405
1,5,0.31092434959349596
1,6,-0.428575650406504
1,7,0.15012434959349594
1,8,-0.10437565040650407
1,9,0.16552434959349593
1,10,-0.7345756504065041
1,11,0.1546243495934959
1,12,0.1546243495934959
1,13,0.06912434959349593
1,14,-0.592775650406504
1,15,-0.12507565040650406
1,16,0.13982434959349593
1,17,-0.43857565040650404
1,18,0.09372434959349595
1,19,-0.11907565040650406
1,20,-0.10037565040650406
1,21,-0.14867565040650407
1,22,0.5831243495934959
1,23,-0.5430756504065041
1,24,-0.1646756504065041
1,25,-0.08107565040650407
1,26,0.07672434959349594
1,27,-0.46477565040650404
1,28,0.8126243495934959
1,29,-0.6024756504065041
1,30,-0.40887565040650403
1,31,0.13882434959349593
1,32,-0.09507565040650406
1,33,0.12512434959349591
1,34,-0.42087565040650404
1,35,0.670124349593496
1,36,-0.5429756504065041
1,37,-0.1966756504065041
1,38,-0.09307565040650406
1,39,-0.09537565040650406
1,40,-0.08307565040650405
1,41,0.09402434959349594
1,42,-0.12837565040650406
1,43,-0.09437565040650406
1,44,0.03732434959349593
1,45,-0.21187565040650408
