,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4
18,19,25,26,5.08,1.21,1.71e-05,0.99,2.91,[86],[82],3.0,2.7705591512827112,2.6749322438817607,2.7093685151771574,2.7351249191754468,2.828351183992355,2.97056993327773
19,20,25,27,5.08,3.46,2.21e-05,0.98,2.79,[86],[78],4.0,2.9578181888932042,3.0197423279932787,2.9368603631907013,3.072171415909036,2.8880011996967796,2.9012828590839894
20,21,26,27,1.21,3.46,9.33e-05,0.99,2.19,[82],[78],3.0,2.568429489448105,2.5729408651285652,2.6251510419463813,2.599511230154769,2.5413051995465894,2.5139899078481616
21,22,26,28,1.21,5.13,2.27e-05,0.98,2.77,[82],[77],4.0,2.9527353886667767,2.8719725947270103,2.8215869039212738,2.9118734606184637,2.995848398566456,3.312480544036536
22,23,17,30,6.49,2.05,5.11e-05,0.99,2.42,[108],"[109, 110, 111]",4.0,2.8151797910943275,2.8785372635446036,2.8065967637823275,2.9647673324457107,2.7763418073798496,2.699386236995729
23,24,19,30,6.21,2.05,1.8e-06,0.98,4.22,[106],"[109, 110, 111]",6.0,5.200664898149231,5.220014502208193,5.36943856796996,5.056456729599201,5.203926031777543,5.1866026817347235
24,25,18,31,6.95,0.95,7.5e-06,0.99,3.34,[107],"[103, 104, 105]",5.0,3.358386866149644,3.4057019290052972,3.5359806355018324,3.616278499209047,3.166114532079638,3.2227780182525123
25,26,19,31,6.21,0.95,1.17e-05,0.99,3.1,[106],"[103, 104, 105]",4.0,3.0449563554026726,3.029904159278308,3.0660807603292968,2.9995744678450005,3.11587998458708,3.022601125453377
26,27,21,31,3.82,0.95,2.23e-05,0.99,2.78,[100],"[103, 104, 105]",4.0,2.9108634981077497,2.8657252857278244,2.8694602109271194,2.918974633620737,2.9064895370576647,3.0090996461382273
27,28,24,31,1.39,0.95,2.7e-06,0.99,3.94,[90],"[103, 104, 105]",7.0,4.963029953838977,4.843634735703061,4.900840435718709,4.99749102441495,5.002224792929221,5.098442925693167
28,29,18,32,6.95,0.97,1.3e-06,0.95,4.47,[107],"[97, 98, 99]",7.0,4.457235904729044,4.119462023967971,4.7282129178726855,4.63369088867499,4.3785204200819265,4.63716719706542
29,30,19,32,6.21,0.97,3.1e-06,0.96,3.86,[106],"[97, 98, 99]",6.0,3.953666510389009,3.8986538748184847,4.035281357386865,4.071121924123766,3.9529102849215385,3.8419723011453213
30,31,20,32,2.39,0.97,3.54e-05,0.99,2.57,[102],"[97, 98, 99]",5.0,2.7635851742514745,2.7534082954472074,2.8438566688094005,2.70060634187254,2.7375490415557286,2.797871828521188
31,32,21,32,3.82,0.97,8.3e-06,0.99,3.28,[100],"[97, 98, 99]",4.0,3.7707467541220896,3.8788382749148793,3.454073196137683,3.908051108623716,3.8869353536579925,3.895257598758394
