,restraint_number,atom_type,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4,ring_classification
0,1,NHCH,21,24,7.61,4.54,4.7549e-05,0.99,2.47,[48],[49],4.0,3.120347498687467,3.121971227144348,3.118769390691598,3.1218834914487417,3.1207792012103597,3.1183472804888837,extracyclic
1,2,NHCH,21,15',7.61,4.51,3.114e-05,0.99,2.65,[48],[45],4.0,2.8377635730597333,2.848283967986121,2.832013787462091,2.8345351534344188,2.8364839870611087,2.83769205701888,mixed
2,3,NHCH,21,16,7.61,4.88,1.1052e-05,0.99,3.15,[48],[47],3.0,2.9630186917963814,2.962365317798428,2.9645582007526357,2.9612151871445507,2.963762174638203,2.963200418797819,mixed
3,4,NHCH,12,11,7.27,4.69,2.3529e-05,0.99,2.78,[59],[36],3.0,2.7372544222080073,2.741771460929354,2.736126898048396,2.742564629363591,2.733081291955983,2.7328387012384123,macrocycle
4,5,NHCH,12,16,7.27,4.69,2.8539e-05,0.99,2.69,[59],[47],4.0,3.2297764291607933,3.236699242898831,3.230454131590336,3.231775015765575,3.2238862588838795,3.2261758264828435,macrocycle
5,6,NHCH,12,15'',7.27,4.88,1.0221e-05,0.99,3.19,[59],[46],5.0,3.445745976296445,3.4455027508541076,3.450566150090108,3.4545732073746627,3.461882371736405,3.4174030050218858,macrocycle
6,7,CHCH,16,15',4.88,4.51,1.7588e-05,0.95,2.91,[47],[45],3.0,2.432104537520179,2.4322894968249846,2.4313828599774685,2.4311033442741254,2.432982862298186,2.432768109972657,macrocycle
