,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4
14,15,11,10Me,3.48,0.99,2.3e-06,0.97,3.82,[89],"[88, 86, 87]",4.0,3.993256691652953,3.9934270070212925,3.9932923718382387,3.9936825532012903,3.991869357504572,3.994014545808715
15,16,10,12Me,3.3,1.58,1.3e-06,0.93,3.87,[85],"[90, 91, 92]",5.0,2.503551832047685,2.502868397288531,2.502784285678726,2.5031161695647333,2.5032637774201216,2.5057350375462955
16,17,8,10Me,2.53,0.99,1.6e-06,0.96,4.19,[84],"[88, 86, 87]",5.0,4.601570187334172,4.61146517093461,4.59375573344947,4.610813142317288,4.582966724626741,4.609347406238335
17,18,25,6OMe,8.87,2.12,2e-07,0.99,5.58,[116],"[76, 77, 78]",19.0,3.990026279920353,3.9525044092066204,3.9372745345775977,4.00106229365387,4.032314430375814,4.034055084306821
18,19,21,15,7.77,0.83,2e-07,0.99,5.52,[112],"[100, 101, 102]",13.0,5.00229598148937,5.13505749236865,4.852318080166905,5.044453013570784,4.976118432377665,5.03454620757399
19,20,17,11,3.6,3.48,9.9e-06,0.99,2.99,"[103, 104]",[89],4.0,2.9571690044619423,2.963517506192654,2.9561092271367935,2.967875375464453,2.9573030398251436,2.94151711717596
19,20,17,11,3.6,3.48,9.9e-06,0.99,2.99,[103],[89],4.0,3.580886822074886,3.6232317076396834,3.5200722077893207,3.5683169059855473,3.577050836236734,3.6231053770597543
19,20,17,11,3.6,3.48,9.9e-06,0.99,2.99,[104],[89],4.0,2.711461468537488,2.7125283537421545,2.719609939905661,2.7250330152500535,2.712157670504254,2.688967918187487
20,21,17,10,3.6,3.3,4e-07,0.98,5.1,"[103, 104]",[85],5.0,4.429929471542405,4.4287955434326,4.430473654640968,4.4356526833255385,4.432993331530368,4.421818816996273
20,21,17,10,3.6,3.3,4e-07,0.98,5.1,[103],[85],5.0,5.04347192352991,5.055984029515206,5.045243127148438,5.056777677229305,5.0449323431159225,5.015218373759484
20,21,17,10,3.6,3.3,4e-07,0.98,5.1,[104],[85],5.0,4.121979559935916,4.117603730580851,4.122205690359409,4.125661118595567,4.125325254633562,4.119146148397514
21,22,11,18,3.48,1.47,1.19e-05,0.99,2.9,[89],"[105, 106]",5.0,2.710622497301573,2.711579296716126,2.707758068854003,2.6984394811412447,2.7097909375600544,2.726054251432088
22,23,1',5,4.3,4.01,5.59e-05,0.99,2.24,[60],[59],4.0,2.375845389476704,2.3720840322384142,2.3779220071981086,2.3760901774650356,2.3751267370018736,2.3780391839560093
23,24,1',4,4.3,3.19,1.1e-06,0.97,4.33,[60],[58],5.0,3.991154062691933,3.9939232391713975,3.990028667723349,3.991636007378454,3.9909044264872935,3.989289108562536
