,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4,ring_classification
31,32,21,32,3.82,0.97,8.3e-06,0.99,3.28,[100],"[97, 98, 99]",4.0,3.660947005092536,3.793892695489368,3.8346003432799898,3.8071330902428,3.7036732617262045,3.3471434512576446,mixed
32,33,23,32,3.11,0.97,3.3e-05,0.99,2.61,[94],"[97, 98, 99]",4.0,2.7394213187258294,2.7689582967378783,2.7746093848400406,2.752328516966891,2.7220061417912857,2.686231596627601,mixed
33,34,24,32,1.39,0.97,2e-06,0.99,4.14,[90],"[97, 98, 99]",5.0,3.047286393341171,3.3918147635676865,2.9119398997782078,3.0195653742086686,3.0019140349337854,3.0421318527636476,mixed
34,35,25,32,5.08,0.97,1.8e-06,0.99,4.25,[86],"[97, 98, 99]",6.0,3.6978026003393567,4.218411295256848,3.560826641741357,3.6475329081202448,3.617523695739475,3.658750620566942,mixed
35,36,18,33,6.95,0.61,5.8e-06,0.99,3.48,[107],"[91, 92, 93]",9.0,4.1812600389483565,4.083214145638888,4.112251388193796,4.020984500056965,4.153160751761359,4.8009275987245985,mixed
36,37,20,33,2.39,0.61,7e-07,0.99,4.96,[102],"[91, 92, 93]",7.0,4.144612851649538,4.195957827794245,4.1747300639149545,4.158014804517371,3.808625139015737,4.696747544786318,mixed
37,38,22,33,1.87,0.61,6.67e-05,0.99,2.32,[96],"[91, 92, 93]",5.0,2.7563156331457463,2.6297665927586493,2.772704275352024,2.7155710284673034,2.7912357363797446,2.9332558046518353,mixed
38,39,23,33,3.11,0.61,3.21e-05,0.99,2.62,[94],"[91, 92, 93]",4.0,2.879853262800905,2.8574958661767162,2.8285106061255165,2.875160587505885,2.9100815191078477,2.936857060562979,mixed
39,40,25,33,5.08,0.61,7.4e-06,0.99,3.34,[86],"[91, 92, 93]",4.0,3.5541204159966893,3.8352759694544467,3.70523665791765,3.6578414623627014,3.5388370232361965,3.2469339830435002,mixed
40,41,26,33,1.21,0.61,7.47e-05,0.99,2.27,[82],"[91, 92, 93]",5.0,2.911582528980686,3.042205566369968,2.858044729558436,2.818948622125965,2.8829893111887266,2.9982553628369573,mixed
41,42,27,33,3.46,0.61,5.2e-06,0.98,3.54,[78],"[91, 92, 93]",6.0,4.0935573903275015,4.191505456616179,4.114530794784195,4.071841026901541,4.238600359772831,3.909161887915485,mixed
42,43,23,36,3.11,2.1,4.7e-06,0.99,3.61,[94],"[87, 88, 89]",7.0,4.309077995446587,4.193119536127229,4.283443256490313,4.227917180021102,4.288065353317007,4.6477547417214105,mixed
43,44,25,36,5.08,2.1,2.5e-06,0.98,4.0,[86],"[87, 88, 89]",5.0,4.433285030869603,4.4585146215575095,4.424910188390491,4.442168916129045,4.42876597077955,4.413022388435785,mixed
44,45,27,36,3.46,2.1,9.1e-06,0.99,3.23,[78],"[87, 88, 89]",7.0,4.4687168014291565,4.551455517024755,4.461434723143771,4.327564088175661,4.652022523296352,4.4007314583446515,mixed
45,46,29,36,6.36,2.1,1e-06,0.99,4.68,[76],"[87, 88, 89]",9.0,5.480180850774104,6.26325974278207,5.408735590135451,5.662104624267656,4.76362112299793,6.595258385534779,mixed
46,47,25,37,5.08,3.04,5.2e-06,0.98,3.54,[86],"[79, 80, 81]",6.0,4.172144447810616,4.195029025078104,4.10484594627274,4.053033512083807,4.4617540216110205,4.124422524953596,mixed
47,48,26,37,1.21,3.04,1.2e-06,0.98,4.56,[82],"[79, 80, 81]",5.0,3.7573946836216363,4.093350085143059,3.6010204566656903,3.5856495999067626,3.68192525118629,4.029137366875516,mixed
48,49,27,37,3.46,3.04,5.47e-05,0.99,2.39,[78],"[79, 80, 81]",4.0,2.611462235559516,2.6102500334522336,2.6146036177861385,2.6147530863060537,2.609646635264864,2.6081069923147298,mixed
49,50,28,37,5.13,3.04,8.9e-06,0.98,3.24,[77],"[79, 80, 81]",5.0,3.4459076566174436,3.5068375275544783,3.4225245102723614,3.4379379157643415,3.444662318275652,3.422380437376002,mixed
50,51,29,37,6.36,3.04,1.22e-05,0.99,3.07,[76],"[79, 80, 81]",6.0,4.159578854053041,3.870628837682552,4.1286804579174765,4.350859851911895,4.2982525113401575,4.291645604384894,mixed
