,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4
22,23,17,30,6.49,2.05,5.11e-05,0.99,2.42,[107],"[108, 109, 110]",4.0,2.8958221449038075,2.7603240196373995,2.8831832030851166,3.280433018000558,2.897186249529489,2.821067305450398
23,24,19,30,6.21,2.05,1.8e-06,0.98,4.22,[105],"[108, 109, 110]",6.0,5.147855531176293,5.164266449662654,5.137098308334712,5.124189665607293,5.170911043233266,5.14382656473034
24,25,18,31,6.95,0.95,7.5e-06,0.99,3.34,[106],"[104, 102, 103]",5.0,3.3475808434019445,3.235672667337805,3.4531274887287666,3.6403137004204895,3.220399558416002,3.3062981766161763
25,26,19,31,6.21,0.95,1.17e-05,0.99,3.1,[105],"[104, 102, 103]",4.0,3.028879433509202,3.1045864924494326,3.026932037434407,2.9397270123202572,2.9994181584460105,3.095815469161537
26,27,21,31,3.82,0.95,2.23e-05,0.99,2.78,[99],"[104, 102, 103]",4.0,2.9174761002020637,2.9364367769554995,2.8586586557459803,2.9666445652893842,2.976606242505358,2.8641757737334177
27,28,24,31,1.39,0.95,2.7e-06,0.99,3.94,[89],"[104, 102, 103]",7.0,4.957311254190616,5.043043783206756,4.905264874471174,5.107019695602096,4.9393951247865555,4.826586147749136
28,29,18,32,6.95,0.97,1.3e-06,0.95,4.47,[106],"[96, 97, 98]",7.0,4.397612116833593,5.081874873366303,4.1177952684129835,4.21728126803455,4.554818816976386,4.3969384182280375
29,30,19,32,6.21,0.97,3.1e-06,0.96,3.86,[105],"[96, 97, 98]",6.0,3.6087094697264908,4.32688528345646,3.514493791424847,3.331314339087328,3.603562433202258,3.6956393520801245
30,31,20,32,2.39,0.97,3.54e-05,0.99,2.57,[101],"[96, 97, 98]",5.0,2.8671732628990867,2.693115593936877,2.869148914919724,3.1083314024083375,2.9779931933470354,2.807066140707626
31,32,21,32,3.82,0.97,8.3e-06,0.99,3.28,[99],"[96, 97, 98]",4.0,3.8043237104924934,3.8790279829506864,3.902213938542223,3.8095732215917337,3.6947578119208835,3.762778325111225
32,33,23,32,3.11,0.97,3.3e-05,0.99,2.61,[93],"[96, 97, 98]",4.0,2.686045932760867,2.6815088228163115,2.6937587097089537,2.67085661985727,2.705152864705554,2.679878427987792
33,34,24,32,1.39,0.97,2e-06,0.99,4.14,[89],"[96, 97, 98]",5.0,4.012830628580475,4.160344256925746,4.366725085209161,3.90862957970881,3.8111833929413352,3.974686390124764
34,35,25,32,5.08,0.97,1.8e-06,0.99,4.25,[85],"[96, 97, 98]",6.0,4.590647567217244,4.749510219923615,5.135231930679076,5.0226885076402175,4.040156198867908,4.638839116836246
35,36,18,33,6.95,0.61,5.8e-06,0.99,3.48,[106],"[90, 91, 92]",9.0,3.8390792123821225,4.016750084657373,4.031301125062302,3.7009302100288948,3.671481524241222,3.8797370052624514
36,37,20,33,2.39,0.61,7e-07,0.99,4.96,[101],"[90, 91, 92]",7.0,4.172615495050574,4.745846004390021,4.18652975176824,4.390861580401331,3.9323370705348943,3.9478903206220535
37,38,22,33,1.87,0.61,6.67e-05,0.99,2.32,[95],"[90, 91, 92]",5.0,2.599609190912331,2.6297367846080566,2.5726313561295937,2.5794865360342927,2.610963725902607,2.6082482404145186
38,39,23,33,3.11,0.61,3.21e-05,0.99,2.62,[93],"[90, 91, 92]",4.0,2.984459477810317,3.0573823057710503,2.967144360688907,2.956619662476532,2.951025248921841,2.99885737710834
39,40,25,33,5.08,0.61,7.4e-06,0.99,3.34,[85],"[90, 91, 92]",4.0,3.287240548960952,3.5304836916979805,3.1570698430698148,3.1582545949316025,3.4772005302625164,3.2409907570840426
40,41,26,33,1.21,0.61,7.47e-05,0.99,2.27,[81],"[90, 91, 92]",5.0,2.698444958539645,2.762839920961966,2.743098715328776,2.674936313886896,2.668191535047317,2.6551810608497375
41,42,27,33,3.46,0.61,5.2e-06,0.98,3.54,[77],"[90, 91, 92]",6.0,3.9651316756628168,4.39765364497621,4.028384413730468,3.962979407768066,3.655203865461517,4.020298266335787
42,43,23,36,3.11,2.1,4.7e-06,0.99,3.61,[93],"[88, 86, 87]",7.0,4.1251877979106295,4.242300130205999,4.214194335639355,4.082390041313191,3.9887389064756142,4.1344487113688215
43,44,25,36,5.08,2.1,2.5e-06,0.98,4.0,[85],"[88, 86, 87]",5.0,4.464197509356942,4.445238544353932,4.464575061604258,4.4672174028873215,4.46949940293001,4.474859951877797
44,45,27,36,3.46,2.1,9.1e-06,0.99,3.23,[77],"[88, 86, 87]",7.0,3.8647602727575503,3.8302004903867632,4.035837106917109,3.8744075468074546,3.7942605859077547,3.8205081362304485
45,46,29,36,6.36,2.1,1e-06,0.99,4.68,[75],"[88, 86, 87]",9.0,5.621132107311673,6.449392377800072,5.919389962564687,6.272643686610259,4.778643228052854,6.022309331359512
46,47,25,37,5.08,3.04,5.2e-06,0.98,3.54,[85],"[80, 78, 79]",6.0,3.76666799163635,3.819902412040715,3.9932838235399397,3.691351869412604,3.6276662777478883,3.7701147565204196
47,48,26,37,1.21,3.04,1.2e-06,0.98,4.56,[81],"[80, 78, 79]",5.0,4.682625676110313,4.484632902624427,4.670341270715479,4.812001154804111,4.6844891323961075,4.819316762162567
48,49,27,37,3.46,3.04,5.47e-05,0.99,2.39,[77],"[80, 78, 79]",4.0,2.608611720817116,2.611429904918063,2.6068714897905423,2.6071121221940703,2.6089203863092263,2.6087425694261985
49,50,28,37,5.13,3.04,8.9e-06,0.98,3.24,[76],"[80, 78, 79]",5.0,3.329325660605027,3.2515905727467387,3.3766248593618946,3.366971053668324,3.337992005681565,3.3240391559370663
50,51,29,37,6.36,3.04,1.22e-05,0.99,3.07,[75],"[80, 78, 79]",6.0,4.130146069843971,4.158317065305221,4.1006553578317675,4.236606379527322,4.1136013222193855,4.056941968654842
