,restraint_number,proton_a,proton_b,delta_a,delta_b,sigma,r2,distance_ab,index_a,index_b,top_distance,computed_distance,distance_split_0,distance_split_1,distance_split_2,distance_split_3,distance_split_4,ring_classification
14,15,23,24,3.11,1.39,1.6e-05,0.98,2.94,[94],[90],3.0,2.867575860591462,2.860428879629554,3.0002598556975113,2.7529111031548807,2.798938320047333,2.98328824254476,macrocycle
15,16,23,25,3.11,5.08,3.88e-05,0.99,2.54,[94],[86],4.0,2.6882306090061374,2.7309199548421925,2.5890764646533166,2.7087888427491236,2.8054106653946524,2.6427504239397646,macrocycle
16,17,24,25,1.39,5.08,8.37e-05,0.99,2.23,[90],[86],3.0,2.6652566034926406,2.6643126304598197,2.7464354364913905,2.6002803805664865,2.6382543206004883,2.692882364230922,macrocycle
17,18,24,26,1.39,1.21,2.03e-05,0.99,2.82,[90],[82],4.0,3.4353998208668663,3.3638658068823157,3.3102583997910004,3.526076440318379,3.599935280553745,3.4322569606816398,macrocycle
18,19,25,26,5.08,1.21,1.71e-05,0.99,2.91,[86],[82],3.0,2.4321811279595122,2.4441608200731744,2.4333247579574424,2.3995696456914213,2.438516125165547,2.447517044725679,macrocycle
19,20,25,27,5.08,3.46,2.21e-05,0.98,2.79,[86],[78],4.0,3.083301337876045,3.044978304135331,3.129121758692281,3.1364395943716046,3.0486682601307584,3.066121587093754,macrocycle
20,21,26,27,1.21,3.46,9.33e-05,0.99,2.19,[82],[78],3.0,2.9142133068013303,2.995860072756148,2.8375012043287304,2.888973717644281,2.991519464442733,2.881090837469407,macrocycle
21,22,26,28,1.21,5.13,2.27e-05,0.98,2.77,[82],[77],4.0,2.599929076655612,2.5580480360922997,2.6483346608409715,2.620640924247546,2.564243244823616,2.616559556556146,macrocycle
22,23,17,30,6.49,2.05,5.11e-05,0.99,2.42,[108],"[109, 110, 111]",4.0,2.7171473708073353,2.742373789100529,2.675351669645053,2.6766436498980326,2.8033857040407906,2.702434130790565,mixed
23,24,19,30,6.21,2.05,1.8e-06,0.98,4.22,[106],"[109, 110, 111]",6.0,5.113341800271519,5.092007188138097,5.14994391056651,5.147464585627468,5.058625625826123,5.122836105950337,mixed
24,25,18,31,6.95,0.95,7.5e-06,0.99,3.34,[107],"[103, 104, 105]",5.0,3.5519978701500836,3.6803066459418607,3.5985758210753342,3.283231749887126,3.688646428779613,3.6379894578823313,mixed
25,26,19,31,6.21,0.95,1.17e-05,0.99,3.1,[106],"[103, 104, 105]",4.0,3.0558763083507037,3.032865869320479,3.0696904666361764,3.12571490868722,3.0131847370177707,3.0462966386454844,mixed
26,27,21,31,3.82,0.95,2.23e-05,0.99,2.78,[100],"[103, 104, 105]",4.0,2.888543353438668,2.9025731914760695,2.8971713131407757,2.8248301584885205,2.913509569574138,2.91154643012578,mixed
